종목코드,연도,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
025530,2016,1,278845875397.0,230659332759.0,13611421892.0,7.12,181367297319.0,7.5,
025530,2017,1,291719708721.0,244097698759.0,10445486472.0,4.62,169845354967.0,6.15,3.69
025530,2018,1,289533519980.0,243918211514.0,1780439467.0,-0.75,160740722154.0,1.11,3.47
025530,2019,1,308888413242.0,252772108801.0,6298184875.0,6.68,160751443923.0,3.92,4.77
025530,2020,1,308348207824.0,247905989195.0,6417568301.0,-0.17,141553459488.0,4.53,4.34
025530,2021,1,329167359802.0,263062488483.0,7916703256.0,6.75,149668812660.0,5.29,2.42
025530,2022,1,328166066953.0,263147323893.0,8227979769.0,-0.3,184223689219.0,4.47,1.92
025530,2023,1,339809517118.0,275482584242.0,14656304596.0,3.55,202841327601.0,7.23,1.61
025540,2015,2,703874182164.0,559638389640.0,82664610954.0,,661271369252.0,12.5,
025540,2016,2,821786178369.0,614409027408.0,90403518374.0,16.75,714241350458.0,12.66,
025540,2017,2,875170056492.0,675562703332.0,66145012587.0,6.5,744446391461.0,8.89,0.11
025540,2018,2,860534742816.0,690898912696.0,46197831250.0,-1.67,746382908961.0,6.19,2.13
025540,2019,2,885601835659.0,710190467892.0,33514449978.0,2.91,772133924961.0,4.34,3.11
025540,2020,2,985178227462.0,764205979657.0,78967747809.0,11.24,802497228350.0,9.84,3.72
025540,2021,2,1125163279036.0,842167382084.0,76226359858.0,14.21,962228396481.0,7.92,3.23
025540,2022,2,1289776455433.0,870284236519.0,64257366734.0,14.63,1168134977282.0,5.5,2.19
025540,2023,2,1425051765454.0,931763324987.0,111745138186.0,10.49,1296939956432.0,8.62,2.16
025550,2015,1,150755671382.0,82262126695.0,2818843007.0,,142182083122.0,1.98,
025550,2016,1,166355847528.0,81950128252.0,6733688359.0,10.35,153374570062.0,4.39,
025550,2017,1,182356939600.0,84282739207.0,6836509377.0,9.62,166652791973.0,4.1,1.7
025550,2018,0,234583248362.0,89522148842.0,7223970087.0,28.64,192671343720.0,3.75,1.32
025550,2019,0,229003496262.0,91195012302.0,6691765243.0,-2.38,185477688991.0,3.61,1.08
025550,2020,0,221030666583.0,91321201599.0,5238677600.0,-3.48,187157908494.0,2.8,0.94
025550,2021,0,249768394862.0,103917423864.0,17973452074.0,13.0,214156345937.0,8.39,0.6
025550,2022,1,254859701324.0,117276832579.0,11285220408.0,2.04,245485561063.0,4.6,2.21
025550,2023,0,270721264344.0,144027875725.0,5122217251.0,6.22,248447837494.0,2.06,2.2
025750,2015,0,291209033933.0,133882089316.0,9312422081.0,,241490721155.0,3.86,
025750,2016,0,289305375967.0,142736658588.0,13091758665.0,-0.65,235363284121.0,5.56,
025750,2017,1,307634474179.0,154077945481.0,9515484206.0,6.34,254330113280.0,3.74,1.2
025750,2018,1,308077734641.0,161643652887.0,9179971358.0,0.14,296884850233.0,3.09,1.02
025750,2019,0,295749540222.0,154166464113.0,-1665604017.0,-4.0,263886366616.0,-0.63,1.05
025750,2020,0,294990295620.0,154541654920.0,2884403504.0,-0.26,253213401842.0,1.14,2.29
025750,2021,1,314661261530.0,159847109709.0,8619101420.0,6.67,263249688066.0,3.27,2.39
025750,2022,0,319496520639.0,153422027364.0,2714713037.0,1.54,283414199451.0,0.96,1.83
025750,2023,0,312095401371.0,139767293045.0,-2112327227.0,-2.32,300003321949.0,-0.7,1.63
025820,2015,0,249720598432.0,96948463649.0,-8991107780.0,,210562137030.0,-4.27,
025820,2016,1,261856779866.0,100985632012.0,9953456093.0,4.86,197534880311.0,5.04,
025820,2017,1,269797349457.0,110414134744.0,14241196785.0,3.03,229269978510.0,6.21,6.58
025820,2018,0,260653064443.0,104707340231.0,-107980828.0,-3.39,227211411407.0,-0.05,5.74
025820,2019,1,263335449030.0,101223011151.0,647536927.0,1.03,210304345587.0,0.31,4.84
025820,2020,1,271665261199.0,102268218747.0,5874868957.0,3.16,202936444956.0,2.89,4.24
025820,2021,1,323941424422.0,122710315044.0,35627429435.0,19.24,334356731952.0,10.66,2.78
025820,2022,1,337212432145.0,127212834534.0,13690371011.0,4.1,429618752228.0,3.19,4.49
025820,2023,1,313891617603.0,125926034608.0,10213327750.0,-6.92,433373177732.0,2.36,4.31
025860,2016,1,530446810915.0,397981502862.0,12736957472.0,,1096493483985.0,1.16,
025860,2017,1,557166534607.0,421392460283.0,28122937774.0,5.04,1122369005650.0,2.51,
025860,2018,1,547908233893.0,424691069854.0,17001086915.0,-1.66,1242735386432.0,1.37,0.95
025860,2019,1,581138671065.0,433960161473.0,15330702542.0,6.06,1187201230766.0,1.29,0.73
025860,2020,1,589444547288.0,452918580104.0,26391593903.0,1.43,1009845248219.0,2.61,0.62
025860,2021,1,719110524869.0,471602289697.0,20481749724.0,22.0,1451884407283.0,1.41,0.71
025860,2022,1,902896419890.0,521990318459.0,62590109179.0,25.56,2169565870526.0,2.88,0.66
025860,2023,1,833548600274.0,519316742998.0,11053225204.0,-7.68,1588078324797.0,0.7,0.77
025880,2015,1,99714046083.0,44140243190.0,-374134362.0,,83421402670.0,-0.45,
025880,2016,1,106278381652.0,52101913632.0,1901488881.0,6.58,80776776057.0,2.35,
025880,2017,1,105511177616.0,58621330498.0,2874825943.0,-0.72,79688312099.0,3.61,1.98
025880,2018,1,105192755694.0,59351784567.0,359367630.0,-0.3,63728023982.0,0.56,2.08
025880,2019,1,101474746729.0,52446555180.0,-1708495022.0,-3.53,64298802930.0,-2.66,1.81
025880,2020,1,101408842507.0,53207379788.0,1414553193.0,-0.06,65740379713.0,2.15,2.44
025880,2021,1,95241596663.0,57251339344.0,4474868746.0,-6.08,75742976488.0,5.91,2.42
025880,2022,1,97228717134.0,60992970168.0,4867543602.0,2.09,88477418720.0,5.5,3.23
025880,2023,1,98666405017.0,66216719623.0,6049004344.0,1.48,92576838916.0,6.53,3.57
025900,2015,0,1143885776933.0,570455183243.0,78697885034.0,,674669376201.0,11.66,
025900,2016,1,1210934199104.0,629502142572.0,82755283874.0,5.86,690688212488.0,11.98,
025900,2017,1,1224111571926.0,660498770314.0,91138749923.0,1.09,778786071055.0,11.7,0.23
025900,2018,1,1229786586536.0,678490767746.0,84086953865.0,0.46,759970976602.0,11.06,0.17
025900,2019,1,1440636414216.0,677692467001.0,58470187576.0,17.15,717405693719.0,8.15,0.39
025900,2020,0,1586439706471.0,701081135335.0,66825839207.0,10.12,744878006571.0,8.97,1.58
025900,2021,0,1770876761887.0,804272467585.0,104927241386.0,11.63,932394259945.0,11.25,1.71
025900,2022,0,1846108233207.0,771347084169.0,72435427545.0,4.25,1100415112505.0,6.58,1.57
025900,2023,0,2321756559605.0,986832993427.0,-16571978650.0,25.76,963223225281.0,-1.72,1.98
025950,2015,1,90520362973.0,72319893502.0,1821757703.0,,69842399535.0,2.61,
025950,2016,1,97919884029.0,77282863792.0,4388935529.0,8.17,65096067361.0,6.74,
025950,2017,1,100504003925.0,87135620256.0,9479384128.0,2.64,52599291512.0,18.02,2.92
025950,2018,1,98782902976.0,87280613500.0,1281488407.0,-1.71,27086795610.0,4.73,7.98
025950,2019,0,102032095646.0,87256271013.0,-446363430.0,3.29,24021433746.0,-1.86,6.87
025950,2020,1,111448831710.0,85322227863.0,2202528882.0,9.23,35499042970.0,6.2,7.41
025950,2021,1,108665697976.0,84214132617.0,3081287403.0,-2.5,57432513542.0,5.37,7.17
025950,2022,1,113286670980.0,89577557133.0,1366400188.0,4.25,50301558593.0,2.72,7.2
025950,2023,1,117893491447.0,96697553081.0,6340785950.0,4.07,82743779233.0,7.66,3.23
026040,2015,1,130816042935.0,83120973667.0,4137163345.0,,155347007944.0,2.66,
026040,2016,1,124877856498.0,79378815206.0,7893020981.0,-4.54,170252209166.0,4.64,
026040,2017,1,109851511338.0,72021474324.0,-48277209.0,-12.03,139948665506.0,-0.03,1.4
026040,2018,1,115242227167.0,71446973956.0,-856462483.0,4.91,127351326275.0,-0.67,2.34
026040,2019,0,82018191427.0,45305565356.0,-28539485595.0,-28.83,96140824454.0,-29.69,2.46
026040,2020,0,67905196297.0,30927610832.0,-13714442147.0,-17.21,60003206680.0,-22.86,14.18
026040,2021,1,64949455347.0,48769497422.0,1355507077.0,-4.35,67332598457.0,2.01,15.44
026040,2022,1,59186700308.0,46545182142.0,2580912695.0,-8.87,77880466417.0,3.31,14.86
026040,2023,1,54581404067.0,43226632598.0,-582699119.0,-7.78,75362474833.0,-0.77,15.5
026890,2015,1,175459923149.0,129623564453.0,11966484144.0,,133411138702.0,8.97,
026890,2016,1,187984047727.0,136159536773.0,16160665467.0,7.14,139798799963.0,11.56,
026890,2017,1,189963050564.0,138661569273.0,12204401725.0,1.05,154801276443.0,7.88,1.83
026890,2018,1,193666963623.0,147618477169.0,13312545780.0,1.95,157686060258.0,8.44,1.89
026890,2019,1,220935120299.0,156531819835.0,14030028313.0,14.08,165392132672.0,8.48,1.63
026890,2020,1,249455755162.0,180456750503.0,30726458603.0,12.91,174121760924.0,17.65,1.45
026910,2015,0,42529114859.0,28634141767.0,-231164699.0,,42106390549.0,-0.55,
026910,2016,0,40534776432.0,28473768065.0,95941106.0,-4.69,38235286868.0,0.25,
026910,2017,0,38836371869.0,28979582896.0,760612111.0,-4.19,42494221290.0,1.79,0.57
026910,2018,1,36242697534.0,29139015447.0,295353970.0,-6.68,43646395556.0,0.68,1.19
026910,2019,0,36126776115.0,28078354736.0,-1209557802.0,-0.32,42982094105.0,-2.81,0.98
026910,2020,0,36231068036.0,24862287437.0,-2418053240.0,0.29,42977717190.0,-5.63,1.72
026910,2021,0,42415672298.0,25964922560.0,1116268626.0,17.07,54585774335.0,2.04,3.03
026910,2022,0,76280928822.0,27461847589.0,585221907.0,79.84,59139993833.0,0.99,3.33
026910,2023,0,94658541157.0,21950374529.0,-7043841565.0,24.09,53679071672.0,-13.12,3.19
026940,2015,1,120222229858.0,107339951139.0,3032458393.0,,165617436356.0,1.83,
026940,2016,1,121540260816.0,110144087054.0,2583305952.0,1.1,140175192350.0,1.84,
026940,2017,1,129693768348.0,112521674526.0,1302428456.0,6.71,146118524788.0,0.89,0.01
026940,2018,1,123795692378.0,112297880218.0,923263845.0,-4.55,142352894010.0,0.65,0.55
026940,2019,1,122258587601.0,112542850006.0,315595323.0,-1.24,132264146302.0,0.24,0.62
026940,2020,1,132192727015.0,113269015325.0,1788700609.0,8.13,138929983023.0,1.29,0.72
026940,2021,1,150684042688.0,120424538054.0,8055575084.0,13.99,195734222688.0,4.12,0.61
026940,2022,1,153622003905.0,126007939849.0,5922305967.0,1.95,209727335869.0,2.82,1.55
026940,2023,1,156095854681.0,132459475439.0,2416388602.0,1.61,191434539427.0,1.26,1.62
026960,2015,1,1256369403098.0,1140079554171.0,48842390263.0,,509394171661.0,9.59,
026960,2016,1,1327035011897.0,1197388709270.0,45602522072.0,5.62,513790349071.0,8.88,
026960,2017,1,1387720935767.0,1244717363971.0,47673462930.0,4.57,559080361343.0,8.53,0.5
026960,2018,1,1432202479586.0,1290200661664.0,43217606807.0,3.21,563524574106.0,7.67,0.54
026960,2019,1,1478277015581.0,1351941869855.0,38471985738.0,3.22,502235935419.0,7.66,0.8
026960,2020,1,1525770284059.0,1397256601851.0,45114689622.0,3.21,493040722301.0,9.15,0.82
026960,2021,1,1582577880310.0,1448607177260.0,38374679515.0,3.72,535327319245.0,7.17,0.69
026960,2022,1,1627852719302.0,1545550258853.0,39175078067.0,2.86,556486608719.0,7.04,0.79
026960,2023,1,1694019807604.0,1622874727791.0,43752486840.0,4.06,489695541569.0,8.93,0.84
027050,2015,1,121613974955.0,79087422799.0,6419392893.0,,136517442372.0,4.7,
027050,2016,1,118519737995.0,80967946289.0,4009297730.0,-2.54,124019612212.0,3.23,
027050,2017,1,121097693765.0,77412681005.0,2174415843.0,2.18,111708970137.0,1.95,1.04
027050,2018,0,122612031443.0,77632446120.0,2044537880.0,1.25,115727727331.0,1.77,1.38
027050,2019,0,122298260047.0,77548486436.0,3066774785.0,-0.26,117202281512.0,2.62,1.36
027050,2020,0,114172898312.0,77904658075.0,-844478184.0,-6.64,86658437013.0,-0.97,1.18
027050,2021,0,113499141414.0,82931632581.0,3439945794.0,-0.59,87050014999.0,3.95,1.61
027050,2022,0,105528766492.0,82748405805.0,876082758.0,-7.02,80393939400.0,1.09,1.8
027050,2023,0,112490645985.0,85804319951.0,935688865.0,6.6,86049461423.0,1.09,1.83
027410,2015,1,1621622006432.0,773720170508.0,183615952898.0,,4334280041074.0,4.24,
027410,2016,1,1917601300008.0,942161194505.0,217150209595.0,18.25,5052617836945.0,4.3,
027410,2017,1,858118604869.0,725230947296.0,10447735458.0,-55.25,123842619339.0,8.44,0.04
027410,2018,1,1624874724266.0,1515742109732.0,29473341965.0,89.35,220593918847.0,13.36,2.41
027410,2019,1,1657381460248.0,1528254724663.0,29385396571.0,2.0,240314527185.0,12.23,4.32
027410,2020,1,1658204361732.0,1537099088353.0,14640997513.0,0.05,154381286305.0,9.48,4.28
027410,2021,1,1981622039251.0,1732763395151.0,11499330314.0,19.5,206770625284.0,5.56,3.55
027410,2022,1,1938013970903.0,1736523419389.0,61203792653.0,-2.2,434997439995.0,14.07,3.1
027410,2023,1,2171266453121.0,1900643336457.0,70546076287.0,12.04,443173612089.0,15.92,3.48
027710,2015,0,762971787646.0,136813645282.0,23876670734.0,,1062576027529.0,2.25,
027710,2016,0,663973268815.0,166916854808.0,23574386939.0,-12.98,900486837900.0,2.62,
027710,2017,0,567368288319.0,169642146791.0,20590929067.0,-14.55,838555170358.0,2.46,0.26
027710,2018,0,658430459076.0,169565455874.0,19219531820.0,16.05,921642376417.0,2.09,0.19
027710,2019,1,641303795830.0,168863310207.0,14771955732.0,-2.6,970847161690.0,1.52,0.23
027710,2020,1,654951687457.0,203159017987.0,22046546013.0,2.13,965387032860.0,2.28,0.42
027710,2021,1,841183780853.0,255561356630.0,25114462686.0,28.43,1033917621051.0,2.43,0.43
027710,2022,1,975956161598.0,249388172521.0,31455456699.0,16.02,1426450944874.0,2.21,0.38
027710,2023,1,937753148977.0,255055185300.0,26245499824.0,-3.91,1500248272338.0,1.75,0.35
027830,2023,0,86321962760.0,84933427076.0,2052559665.0,,12363265555.0,16.6,
028080,2015,1,222112083520.0,201442075002.0,7722804302.0,,15734279650.0,49.08,
028080,2016,1,221495410850.0,192680435416.0,3450825331.0,-0.28,5619171339.0,61.41,
028080,2017,0,192627731668.0,164664149855.0,-10804177220.0,-13.03,4081989938.0,-264.68,8.72
028080,2018,0,164180833668.0,149688379792.0,-15081877338.0,-14.77,3143603713.0,-479.76,184.81
028080,2019,0,169615217600.0,153137776467.0,1033238360.0,3.31,9253558752.0,11.17,262.0
028080,2020,0,153539400597.0,129660363454.0,-20433304783.0,-9.48,5102596410.0,-400.45,239.25
028080,2021,0,970797277523.0,377833966914.0,-13883429782.0,532.28,7756131191.0,-179.0,242.13
028080,2022,0,1020872408008.0,323635043564.0,-4099794705.0,5.16,697380534227.0,-0.59,192.42
028080,2023,0,842450993690.0,247311866092.0,11771026795.0,-17.48,659801361563.0,1.78,225.15
028100,2015,1,259436781550.0,138390041594.0,3979804020.0,,296676998909.0,1.34,
028100,2016,1,298869765188.0,149430348338.0,12530176455.0,15.2,323174632162.0,3.88,
028100,2017,1,257634756228.0,156235443911.0,20333474703.0,-13.8,339724245243.0,5.99,1.8
028100,2018,1,284762190126.0,174760986890.0,26066749207.0,10.53,360734225219.0,7.23,2.33
028100,2019,1,322274033777.0,193879988913.0,22916296874.0,13.17,380903410441.0,6.02,2.58
028100,2020,1,334840487040.0,191535750343.0,3237264977.0,3.9,314647746513.0,1.03,2.32
028100,2021,1,350828019009.0,204393025018.0,4025454250.0,4.77,289482376726.0,1.39,2.44
028100,2022,1,372281354657.0,221639122376.0,-30570127039.0,6.12,266282780286.0,-11.48,2.9
028100,2023,0,390934866738.0,228916549467.0,7693102948.0,5.01,344964131490.0,2.23,7.41
028260,2015,1,42361430965137.0,18313935618336.0,37138349416.0,,13344675370414.0,0.28,
028260,2016,1,44458515389663.0,21105710686971.0,139524591271.0,4.95,28102683822618.0,0.5,
028260,2017,1,49048902937410.0,25151250126386.0,881268354846.0,10.33,29279045517862.0,3.01,0.16
028260,2018,1,42406651757716.0,22548935047746.0,1103890168247.0,-13.54,31155636886660.0,3.54,1.52
028260,2019,1,45905516600415.0,26692096307354.0,866770072122.0,8.25,30761501059039.0,2.82,1.68
028260,2020,1,54331740265746.0,32945482242712.0,857079813534.0,18.36,30216118916989.0,2.84,1.52
028260,2021,1,55245423114466.0,33152239482954.0,1195982736408.0,1.68,34455181882704.0,3.47,1.18
028260,2022,1,58981492466950.0,31964121380517.0,2528524413589.0,6.76,43161653399535.0,5.86,0.35
028260,2023,1,66127029212679.0,39897109481722.0,2870173816853.0,12.11,41895681215734.0,6.85,1.25
028670,2015,0,4314284000000.0,2431439000000.0,229370000000.0,,1819313000000.0,12.61,
028670,2016,0,4330646000000.0,2565860000000.0,167901000000.0,0.38,1873986000000.0,8.96,
028670,2017,0,3894362000000.0,2409752000000.0,195023000000.0,-10.07,2336240000000.0,8.35,2.58
028670,2018,0,4119496000000.0,2660437000000.0,203936000000.0,5.78,2668353000000.0,7.64,2.3
028670,2019,0,4454177000000.0,2899531000000.0,210019000000.0,8.12,2467891000000.0,8.51,2.21
028670,2020,1,4659327000000.0,2806652000000.0,225212000000.0,4.61,2497159000000.0,9.02,1.96
028670,2021,1,6488779000000.0,3596837000000.0,572946000000.0,39.26,4616107000000.0,12.41,0.56
028670,2022,1,7548942000000.0,4492604000000.0,789618000000.0,16.34,6420312000000.0,12.3,1.87
028670,2023,1,7853946000000.0,4713351000000.0,385854000000.0,4.04,4360982000000.0,8.85,2.23
029460,2015,1,403859115648.0,302854889388.0,53749516899.0,,435490074144.0,12.34,
029460,2016,1,472905030443.0,340100956874.0,54073689596.0,17.1,487492476427.0,11.09,
029460,2017,1,376126456999.0,247672050377.0,55523700289.0,-20.46,572952988895.0,9.69,0.88
029460,2018,1,572109826047.0,414605507800.0,76131127510.0,52.11,526071012552.0,14.47,1.33
029460,2019,1,680451757879.0,507285100106.0,65295639123.0,18.94,511909493322.0,12.76,2.03
029460,2020,1,873398777467.0,658991280221.0,76070896675.0,28.36,576365926703.0,13.2,1.8
029460,2021,1,964515631018.0,747304957091.0,65483256978.0,10.43,553763394521.0,11.83,1.87
029460,2022,1,1004623911655.0,790763082874.0,101194811532.0,4.16,857973655257.0,11.79,1.78
029460,2023,1,1062311270068.0,864919790892.0,66380698421.0,5.74,727022218779.0,9.13,1.11
029530,2015,1,929282858015.0,820235805706.0,6543357838.0,,500503730109.0,1.31,
029530,2016,1,932198393250.0,841179266719.0,16262543896.0,0.31,507283934955.0,3.21,
029530,2017,1,940545761393.0,855847078231.0,32621677585.0,0.9,558437441837.0,5.84,1.34
029530,2018,1,950210536985.0,871556415323.0,24889473201.0,1.03,557945581769.0,4.46,2.27
029530,2019,1,947504079112.0,870636616061.0,6275157301.0,-0.28,427065042452.0,1.47,1.92
029530,2020,0,916234313217.0,848521781567.0,-14618313385.0,-3.3,335846270472.0,-4.35,1.94
029530,2021,1,1022601242833.0,948667894840.0,4323466550.0,11.61,321884369044.0,1.34,3.96
029530,2022,1,1038493447520.0,953705781160.0,-2209596552.0,1.55,378186827805.0,-0.58,3.92
029530,2023,1,1078782998517.0,991227588174.0,25334080155.0,3.88,395823115252.0,6.4,3.24
029960,2015,1,130554727977.0,97222874760.0,9472358763.0,,42298253903.0,22.39,
029960,2016,1,153917414560.0,110624034143.0,15475621640.0,17.89,55095779281.0,28.09,
029960,2017,1,172746242290.0,125556413277.0,18586514548.0,12.23,61255104519.0,30.34,4.03
029960,2018,1,196343451035.0,148686379571.0,29310888468.0,13.66,72239031218.0,40.57,4.1
029960,2019,1,198228799676.0,152805580511.0,28446448013.0,0.96,71114061344.0,40.0,7.59
029960,2020,1,191437177238.0,151389856893.0,31035919250.0,-3.43,70829816439.0,43.82,7.87
029960,2021,1,194149554498.0,155466599437.0,36565514120.0,1.42,74094721440.0,49.35,6.91
029960,2022,1,208244495395.0,170513285206.0,48363480084.0,7.26,90286420519.0,53.57,6.93
029960,2023,1,222459291718.0,180632165366.0,34392141497.0,6.83,78763725504.0,43.66,5.86
030000,2015,1,1866861901980.0,800339975984.0,127217996268.0,,2806713644157.0,4.53,
030000,2016,1,2151431626766.0,776284595225.0,149549495972.0,15.24,3232593889361.0,4.63,
030000,2017,1,2238293234650.0,855988045498.0,156535958167.0,4.04,3374986899177.0,4.64,0.07
030000,2018,1,2172078163752.0,892792830471.0,181096627404.0,-2.96,3477880993833.0,5.21,0.06
030000,2019,1,2252767351901.0,956815589452.0,205813034039.0,3.71,3421672988229.0,6.01,0.31
030000,2020,1,2242463952194.0,1015529269080.0,204917149866.0,-0.46,2747921881024.0,7.46,0.62
030000,2021,1,2542111414363.0,1127267387165.0,248179540772.0,13.36,3325712307524.0,7.46,1.19
030000,2022,1,2751445128079.0,1221429565834.0,311412761580.0,8.23,4253367260000.0,7.32,1.29
030000,2023,1,2889504607291.0,1297763755819.0,307522766415.0,5.02,4138274796031.0,7.43,1.03
030190,2015,1,190108919839.0,133649664473.0,28116316859.0,,338136731158.0,8.32,
030190,2016,1,218673891178.0,155324809272.0,39206934007.0,15.03,345547071631.0,11.35,
030190,2017,1,234686217700.0,171539869471.0,42623652227.0,7.32,360404384772.0,11.83,2.14
030190,2018,1,268056186123.0,198356572134.0,48605375969.0,14.22,383774178387.0,12.67,1.9
030190,2019,1,319082830527.0,224181072428.0,51340882668.0,19.04,410914933674.0,12.49,1.9
030190,2020,1,368803630914.0,258801395745.0,62718416760.0,15.58,446005796022.0,14.06,1.76
030190,2021,1,434270029814.0,301544866142.0,72604608652.0,17.75,484797305616.0,14.98,1.03
030190,2022,1,481091462120.0,341644764563.0,71616495095.0,10.78,479868591387.0,14.92,1.28
030190,2023,1,493709695212.0,369599775662.0,65329237352.0,2.62,485713636119.0,13.45,1.19
030200,2015,1,29341185000000.0,12165465000000.0,1292944000000.0,,22281221000000.0,5.8,
030200,2016,1,30587733000000.0,12794779000000.0,1439979000000.0,4.25,22743665000000.0,6.33,
030200,2017,1,29580628000000.0,13076376000000.0,1375286000000.0,-3.29,23387267000000.0,5.88,0.37
030200,2018,1,32188830000000.0,14731280000000.0,1261522000000.0,8.82,23460143000000.0,5.38,0.29
030200,2019,1,34061292000000.0,15186953000000.0,1151065000000.0,5.82,24342064000000.0,4.73,0.39
030200,2020,1,33662545000000.0,15551433000000.0,1184107000000.0,-1.17,23916667000000.0,4.95,0.6
030200,2021,1,37159341000000.0,16567161000000.0,1671824000000.0,10.39,24898005000000.0,6.71,0.66
030200,2022,1,40980681000000.0,18414723000000.0,1690088000000.0,10.28,25650011000000.0,6.59,0.79
030200,2023,1,42709982000000.0,18561137000000.0,1649774000000.0,4.22,26376273000000.0,6.25,0.92
030210,2023,0,9211837352163.0,830518070916.0,-62004542741.0,,1508370888138.0,-4.11,
030520,2015,1,214140498260.0,178000189689.0,27919194896.0,,84941460030.0,32.87,
030520,2016,1,228641798853.0,186164143523.0,29041333373.0,6.77,101244102993.0,28.68,
030520,2017,1,531777967774.0,224882505067.0,32286495661.0,132.58,134111283178.0,24.07,2.96
030520,2018,1,646813823127.0,303276588496.0,42481575409.0,21.63,215760749950.0,19.69,4.4
030520,2019,0,651671869355.0,333663297992.0,33207230955.0,0.75,319255505065.0,10.4,5.7
030520,2020,0,722343207925.0,452541575197.0,68214217894.0,10.84,401368513888.0,17.0,8.67
030520,2021,0,846663748975.0,549716781076.0,43289598197.0,17.21,391669684818.0,11.05,6.95
030520,2022,0,694887464281.0,480965246115.0,25023371169.0,-17.93,242008402693.0,10.34,5.8
030520,2023,1,631779379665.0,470580017996.0,34150052679.0,-9.08,271099772341.0,12.6,4.36
030720,2015,0,93634519715.0,33598567935.0,2251887036.0,,118465535498.0,1.9,
030720,2016,0,94209184082.0,33642490893.0,1340909622.0,0.61,133122130472.0,1.01,
030720,2017,0,104775644609.0,39311980146.0,6615880414.0,11.22,161702450177.0,4.09,0.63
030720,2018,0,95398557140.0,44811096003.0,4999356686.0,-8.95,142021039856.0,3.52,1.59
030720,2019,0,98682776626.0,50871334527.0,15149218160.0,3.44,163985443197.0,9.24,1.42
030720,2020,0,98150228206.0,48157952246.0,-2093027593.0,-0.54,145370739261.0,-1.44,3.2
030720,2021,0,100942001219.0,57020153926.0,6227066287.0,2.84,144619089023.0,4.31,3.99
030720,2022,1,121789602384.0,62573282299.0,5800643290.0,20.65,177038840956.0,3.28,3.79
030720,2023,0,114611865652.0,42652370459.0,-19400162561.0,-5.89,141944902184.0,-13.67,3.8
030960,2015,1,82959399402.0,60088651156.0,-1010934671.0,,47685102805.0,-2.12,
030960,2016,1,81433868034.0,62033714253.0,2527611504.0,-1.84,49567225554.0,5.1,
