종목코드,연도,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
003200,2023,2,1059230389580.0,880734785576.0,-1021003237.0,-9.99,539409047753.0,-0.19,4.73
003220,2015,1,194749288604.0,148661014902.0,23085029599.0,,216187082894.0,10.68,
003220,2016,1,214681777393.0,162013005693.0,29147609053.0,10.23,240722373521.0,12.11,
003220,2017,1,227202070316.0,168129145516.0,25294455426.0,5.83,265462478267.0,9.53,1.01
003220,2018,1,275438692395.0,183198203447.0,30745583191.0,21.23,286652511069.0,10.73,1.29
003220,2019,1,327532232677.0,204216340163.0,35107129523.0,18.91,317827566516.0,11.05,1.06
003220,2020,1,335214009972.0,212771671351.0,24098893335.0,2.35,308501015863.0,7.81,0.92
003220,2021,1,429579922427.0,218403697719.0,19425905258.0,28.15,354176435161.0,5.48,1.64
003220,2022,1,453550065821.0,248765199157.0,43006376510.0,5.58,478884656361.0,8.98,2.3
003220,2023,1,507998342357.0,264264472571.0,32232798510.0,12.0,526952045065.0,6.12,2.28
003230,2015,1,296548101862.0,162540953935.0,7148814014.0,,290854624001.0,2.46,
003230,2016,1,326695947743.0,177542160275.0,25273525001.0,10.17,359321174338.0,7.03,
003230,2017,1,398177947320.0,203106858344.0,43320370544.0,21.88,458483886034.0,9.45,3.23
003230,2018,1,412138323147.0,234420656365.0,55177099757.0,3.51,469355767365.0,11.76,3.55
003230,2019,1,470358961825.0,287637665024.0,78285193733.0,14.13,543580958422.0,14.4,3.98
003230,2020,1,556224426073.0,347275512898.0,95337903716.0,18.26,648506611450.0,14.7,4.57
003230,2021,1,753080320659.0,395691449960.0,65363413971.0,35.39,642030314159.0,10.18,3.27
003230,2022,2,924929490964.0,454763741502.0,90375676138.0,22.82,909036571591.0,9.94,2.39
003230,2023,2,1170302770895.0,576790316113.0,147514090779.0,26.53,1192914607980.0,12.37,2.26
003240,2015,1,3824851529303.0,2950098391168.0,159801098072.0,,2804357944386.0,5.7,
003240,2016,1,3822296398793.0,2977231031380.0,160118559466.0,-0.07,2671107287343.0,5.99,
003240,2017,1,4109516133918.0,3174267713140.0,241194125170.0,7.51,2915823076742.0,8.27,0.21
003240,2018,1,4502656501698.0,3504988737804.0,331508939252.0,9.57,3108761624314.0,10.66,1.41
003240,2019,1,4357125481998.0,3483815470674.0,291424870123.0,-3.23,2918003265397.0,9.99,2.31
003240,2020,1,4060159775974.0,3382560201537.0,53540948314.0,-6.82,1740588227396.0,3.08,2.26
003240,2021,1,4923803144614.0,3972254327328.0,355272574329.0,21.27,2591846249993.0,13.71,3.1
003240,2022,1,4910005420529.0,4207820151486.0,-122074282364.0,-0.28,2703851289364.0,-4.51,3.92
003240,2023,1,4738292443387.0,4029499410934.0,-99370075160.0,-3.5,2265489918200.0,-4.39,7.32
003280,2015,1,791640801782.0,173076633674.0,21244278273.0,,845115358535.0,2.51,
003280,2016,1,958532259342.0,192487244675.0,5895873020.0,21.08,831746080633.0,0.71,
003280,2017,0,848958520493.0,116884495850.0,-13098624038.0,-11.43,836427495512.0,-1.57,1.27
003280,2018,0,803698457189.0,73148174864.0,-37595966966.0,-5.33,753865568909.0,-4.99,2.04
003280,2019,0,430962722421.0,30919383492.0,-12364292518.0,-46.38,102166837765.0,-12.1,3.23
003280,2020,0,286775957768.0,-26283865205.0,-5797542983.0,-33.46,88938838463.0,-6.52,5.76
003280,2021,0,247298683108.0,102939787802.0,-1874688534.0,-13.77,81724313869.0,-2.29,4.93
003280,2022,0,317059936570.0,135304736370.0,29679321670.0,28.21,177860078064.0,16.69,4.2
003280,2023,0,325653339437.0,170714205597.0,24563227868.0,2.71,164811542047.0,14.9,10.96
003300,2015,1,2150692025832.0,1468711519049.0,120631514229.0,,1377333889726.0,8.76,
003300,2016,1,2158467188807.0,1528028295954.0,101592639580.0,0.36,1441199875268.0,7.05,
003300,2017,1,3336312354858.0,1639428143544.0,132849468469.0,54.57,1574266494841.0,8.44,1.21
003300,2018,1,3254244173248.0,1724797381469.0,41120356161.0,-2.46,1186663442416.0,3.47,0.91
003300,2019,1,3300043274787.0,1742447202661.0,83622939392.0,1.41,1651806631552.0,5.06,2.42
003300,2020,1,3320136775690.0,1823398878172.0,157057559689.0,0.61,1533374307264.0,10.24,2.26
003300,2021,1,3263832353401.0,1930132651013.0,130788787439.0,-1.7,1767046301007.0,7.4,2.68
003300,2023,1,3559790251287.0,2197825203650.0,262027026206.0,,2363057189359.0,11.09,2.95
003310,2015,1,79295187766.0,47852964881.0,2746766498.0,,84355639679.0,3.26,
003310,2016,1,76825261870.0,48488885166.0,3228271309.0,-3.11,85050935643.0,3.8,
003310,2017,1,84265986876.0,50478366765.0,3579864014.0,9.69,85513866435.0,4.19,0.38
003310,2018,1,89578989505.0,50954272812.0,3356961778.0,6.31,84052000717.0,3.99,0.47
003310,2019,1,87056687210.0,52082544312.0,2702647988.0,-2.82,84291438210.0,3.21,0.4
003310,2020,1,89432957587.0,54076486560.0,4468961492.0,2.73,85168570560.0,5.25,0.44
003310,2021,1,98081687785.0,64446046038.0,2649231269.0,9.67,84374637752.0,3.14,0.75
003310,2022,1,105102166637.0,68906695693.0,5525217122.0,7.16,99235803613.0,5.57,0.86
003310,2023,1,111337641407.0,76679356737.0,7684213963.0,5.93,105014557386.0,7.32,1.13
003350,2015,0,50200632541.0,34736752976.0,4844254956.0,,45478447358.0,10.65,
003350,2016,1,66626328110.0,44010297913.0,6294102965.0,32.72,64948682924.0,9.69,
003350,2017,1,69855871575.0,47497825750.0,2907883398.0,4.85,67175472733.0,4.33,0.68
003350,2018,1,71774143933.0,50285081192.0,4777290336.0,2.75,88233206888.0,5.41,3.41
003350,2019,1,84182716932.0,48027063219.0,1308986208.0,17.29,76491978149.0,1.71,3.12
003350,2020,0,77657827819.0,44270821600.0,-2178203055.0,-7.75,61990281674.0,-3.51,3.75
003350,2021,0,76545671097.0,42988419121.0,-771314063.0,-1.43,67809682461.0,-1.14,4.87
003350,2022,1,82665926104.0,47244379389.0,4318000672.0,8.0,103876968519.0,4.16,3.72
003350,2023,1,89173514797.0,52621954301.0,9024560440.0,7.87,109337763369.0,8.25,3.69
003380,2017,1,7033887850957.0,3014748756624.0,464597100414.0,,6934326039077.0,6.7,
003380,2018,1,8113419644582.0,3296777074295.0,354948850685.0,15.35,7357069317679.0,4.82,
003380,2019,1,8615722154016.0,3449486215238.0,306510648996.0,6.19,7350259327184.0,4.17,1.33
003380,2020,1,9363676359930.0,3454653474939.0,354033884928.0,8.68,7723311404491.0,4.58,1.31
003380,2021,1,11578947867846.0,4253561127588.0,744588607216.0,23.66,10808699503695.0,6.89,1.12
003380,2022,1,13268988298801.0,5059383492142.0,941306774707.0,14.6,13775295981364.0,6.83,1.27
003380,2023,1,13385071963493.0,5247513872393.0,567544768592.0,0.87,12062362764029.0,4.71,1.3
003480,2015,0,2646968000000.0,998293000000.0,-68277000000.0,,1292145000000.0,-5.28,
003480,2016,0,2109958000000.0,488416000000.0,-97799000000.0,-20.29,299984000000.0,-32.6,
003480,2017,0,1918648000000.0,428977000000.0,-61756000000.0,-9.07,906723000000.0,-6.81,19.32
003480,2018,0,1873603000000.0,367046000000.0,27659000000.0,-2.35,946003000000.0,2.92,15.35
003480,2019,0,1860663000000.0,360475000000.0,38422000000.0,-0.69,877642000000.0,4.38,15.38
003480,2020,0,1837185000000.0,356585000000.0,50389000000.0,-1.26,759207000000.0,6.64,14.88
003480,2021,1,1837801000000.0,348600000000.0,44589000000.0,0.03,888034000000.0,5.02,16.21
003480,2022,1,1995988000000.0,366779000000.0,37130000000.0,8.61,1440144000000.0,2.58,5.34
003490,2015,0,24180351112715.0,2499035141282.0,883088280640.0,,11544831301113.0,7.65,
003490,2016,0,23956534893851.0,1874350081968.0,1120809170524.0,-0.93,11731852588629.0,9.55,
003490,2017,1,24648674122368.0,3751103157666.0,939782249585.0,2.89,12092211497503.0,7.77,1.34
003490,2018,1,25574772722452.0,2894870624837.0,623919297283.0,3.76,13011645223989.0,4.8,1.06
003490,2019,0,27014118935120.0,2780792692635.0,257473678564.0,5.63,12683407264566.0,2.03,1.96
003490,2020,0,25190061074278.0,3311724114318.0,108918118710.0,-6.75,7606224078611.0,1.43,2.96
003490,2021,0,26671903184202.0,6865689155499.0,1417968632826.0,5.88,9016824640301.0,15.73,3.53
003490,2022,1,28997701022484.0,9292460206825.0,2830586753727.0,8.72,14096094819146.0,20.08,5.82
003490,2023,1,30391776029656.0,9815208241633.0,1790089190805.0,4.81,16111796106147.0,11.11,8.54
003550,2015,1,18123400000000.0,13308244000000.0,1137986000000.0,,9968190000000.0,11.42,
003550,2016,1,19489442000000.0,14220084000000.0,1344692000000.0,7.54,10725374000000.0,12.54,
003550,2017,1,21647697000000.0,16179511000000.0,2185820000000.0,11.07,11841058000000.0,18.46,0.79
003550,2018,1,22835911000000.0,18164478000000.0,1963803000000.0,5.49,11944790000000.0,16.44,3.78
003550,2019,1,22434630000000.0,19021021000000.0,1024098000000.0,-1.76,6575339000000.0,15.57,3.3
003550,2020,1,24282268000000.0,20861290000000.0,1702238000000.0,8.24,6632137000000.0,25.67,2.88
003550,2021,1,25669796000000.0,21940221000000.0,2460104000000.0,5.71,6859010000000.0,35.87,4.92
003550,2022,1,29633677000000.0,26234186000000.0,1941380000000.0,15.44,7185987000000.0,27.02,8.51
003550,2023,1,30253085000000.0,27016489000000.0,1589013000000.0,2.09,7445336000000.0,21.34,8.38
003570,2015,1,921662680320.0,677592869832.0,38471397490.0,,504444993403.0,7.63,
003570,2016,0,890522083754.0,653543942411.0,-1447729396.0,-3.38,468007770146.0,-0.31,
003570,2017,0,838427548584.0,604527815170.0,-37459302471.0,-5.85,436273550322.0,-8.59,5.61
003570,2018,1,845671572122.0,607504994868.0,16103600225.0,0.86,396259118104.0,4.06,8.11
003570,2019,1,841373802156.0,617104339489.0,19249742781.0,-0.51,375115530869.0,5.13,6.99
003570,2020,2,833364508363.0,597448876297.0,13625430204.0,-0.95,301754407743.0,4.52,6.37
003570,2021,2,879625081379.0,652949490955.0,20587466954.0,5.55,335954012592.0,6.13,5.76
003570,2022,2,930994305130.0,659055290288.0,25764818854.0,5.84,408024698269.0,6.31,6.11
003570,2023,2,1056904317494.0,700696578963.0,41595970398.0,13.52,485954273334.0,8.56,0.98
003610,2015,1,259201088335.0,178671375110.0,6498861171.0,,161549573391.0,4.02,
003610,2016,1,249500753067.0,182500659392.0,7868824239.0,-3.74,150722737675.0,5.22,
003610,2017,1,252621317585.0,184831011951.0,6340926062.0,1.25,148107533565.0,4.28,0.85
003610,2018,1,247664771149.0,186692170830.0,1870630192.0,-1.96,141818424157.0,1.32,0.63
003610,2019,1,236858930844.0,189820103538.0,2106443512.0,-4.36,131906970825.0,1.6,1.67
003610,2020,1,236854131226.0,191949260534.0,-1342292874.0,-0.0,116546956585.0,-1.15,1.73
003610,2021,1,257080320409.0,199797885577.0,6354469456.0,8.54,130973160130.0,4.85,2.54
003610,2022,1,265220043723.0,202161168676.0,2149732669.0,3.17,155768173455.0,1.38,2.43
003610,2023,1,243460571984.0,193665940357.0,-4119487210.0,-8.2,131921584650.0,-3.12,2.14
003650,2015,1,251659948146.0,215892059501.0,22132495319.0,,309317376115.0,7.16,
003650,2016,1,280205805797.0,243842607296.0,16678013378.0,11.34,280598372862.0,5.94,
003650,2017,1,280843555207.0,247926169039.0,13595091680.0,0.23,313159052108.0,4.34,0.86
003650,2018,1,283167976398.0,250058031288.0,12595702294.0,0.83,316299559899.0,3.98,1.41
003650,2019,1,295367498211.0,257948506696.0,17479958846.0,4.31,323727562313.0,5.4,1.47
003650,2020,1,311812975368.0,277127438819.0,18718692917.0,5.57,277578234923.0,6.74,1.28
003650,2021,1,347596979803.0,301981928754.0,35450218335.0,11.48,406292672739.0,8.73,1.14
003650,2022,1,357326202513.0,321144706992.0,44004543908.0,2.8,418789690050.0,10.51,1.94
003650,2023,1,416240456536.0,364859820231.0,47989880016.0,16.49,409234735562.0,11.73,2.6
003670,2015,1,717505710640.0,538224658575.0,56012559855.0,,1221228000895.0,4.59,
003670,2016,1,723863094248.0,569399656468.0,85342098190.0,0.89,1117704662075.0,7.64,
003670,2017,1,835840209317.0,652189727370.0,103960741855.0,15.47,1197158860569.0,8.68,2.16
003670,2018,1,947629179353.0,758131714254.0,106299428279.0,13.37,1383593537088.0,7.68,2.13
003670,2019,1,1730132565095.0,1006317943236.0,89854950156.0,82.57,1483769011914.0,6.06,1.77
003670,2020,1,2088053324226.0,1023617314136.0,60269659752.0,20.69,1566235713095.0,3.85,1.61
003670,2021,1,3922480303898.0,2438429932291.0,121675892582.0,87.85,1989542181862.0,6.12,1.89
003670,2022,1,4637476140189.0,2650644638841.0,165871669943.0,18.23,3301915805063.0,5.02,1.84
003670,2023,0,6334593297871.0,2611465990083.0,35882185999.0,36.6,4759871486264.0,0.75,1.42
003680,2015,0,214603274119.0,53423087646.0,4728949060.0,,291547286663.0,1.62,
003680,2016,0,230855836622.0,53048940570.0,7864747308.0,7.57,320682776765.0,2.45,
003680,2017,1,215309216303.0,56136001887.0,6712856682.0,-6.73,322797363459.0,2.08,0.59
003680,2018,0,222227642738.0,54002999517.0,767437829.0,3.21,286868464753.0,0.27,0.42
003680,2019,0,233558717156.0,49864808557.0,-8254571732.0,5.1,270094562897.0,-3.06,0.95
003680,2020,0,195752061699.0,50485014785.0,6363970067.0,-16.19,266147981476.0,2.39,2.24
003680,2021,0,199923899803.0,44553977570.0,-5790562610.0,2.13,251529273399.0,-2.3,2.35
003680,2022,0,234918895770.0,52283432626.0,7064285768.0,17.5,292150981319.0,2.42,2.48
003680,2023,0,230810002341.0,51403931427.0,8069234468.0,-1.75,320600471187.0,2.52,2.56
003720,2015,0,170243059842.0,107653562166.0,-12464208706.0,,126120580774.0,-9.88,
003720,2016,0,156643431023.0,96294932585.0,-6351616224.0,-7.99,113635690923.0,-5.59,
003720,2017,0,112737911811.0,54516366970.0,-13789220620.0,-28.03,100355120015.0,-13.74,3.03
003720,2018,0,105230477980.0,46348681291.0,-6274631912.0,-6.66,102947884713.0,-6.09,4.08
003720,2019,0,106971164435.0,44311229402.0,-905742853.0,1.65,111144083476.0,-0.81,3.8
003720,2020,0,108988416830.0,45749316906.0,1317049495.0,1.89,117657776920.0,1.12,4.86
003720,2021,0,117674615660.0,50546455446.0,2591808229.0,7.97,133269776206.0,1.94,5.76
003720,2022,0,135833316129.0,52098188083.0,1039299015.0,15.43,147748013490.0,0.7,6.51
003720,2023,1,132156558539.0,67222931028.0,6029549093.0,-2.71,122586707813.0,4.92,3.21
003780,2015,2,43050955859.0,36520813232.0,6969779105.0,,43726798032.0,15.94,
003780,2016,2,46605487331.0,35432055916.0,5175582047.0,8.26,42415292929.0,12.2,
003780,2017,2,46883258545.0,34212542066.0,1845886615.0,0.6,44821948066.0,4.12,2.64
003780,2018,2,50695689450.0,35416691770.0,3020244131.0,8.13,59350306224.0,5.09,6.04
003780,2019,2,54529283571.0,41062259143.0,9142008062.0,7.56,61838249513.0,14.78,5.69
003780,2020,2,70722583811.0,43429702602.0,7890467523.0,29.7,64314340747.0,12.27,5.49
003780,2021,2,77871277995.0,47470145140.0,6846185155.0,10.11,76350428633.0,8.97,4.77
003780,2022,2,82719954686.0,51229471622.0,5285312534.0,6.23,83673211023.0,6.32,4.56
003780,2023,2,90029703398.0,57009854398.0,7569627807.0,8.84,86871531571.0,8.71,4.04
003800,2015,1,382261937126.0,349889412128.0,34367890812.0,,192732967914.0,17.83,
003800,2016,1,404681609993.0,370985290081.0,35793775763.0,5.87,203651325111.0,17.58,
003800,2017,1,425894165885.0,392686285127.0,31438353536.0,5.24,206082705769.0,15.26,0.18
003800,2018,1,477104522079.0,431618552664.0,40257678344.0,12.02,225765097391.0,17.83,1.42
003800,2019,1,518118728639.0,466950090120.0,49912425912.0,8.6,277433283896.0,17.99,1.25
003800,2020,1,575946069599.0,506936321342.0,49322757024.0,11.16,289498514557.0,17.04,1.15
003800,2021,1,642564453720.0,562623525642.0,76751323482.0,11.57,346374761460.0,22.16,1.11
003800,2022,1,685499245460.0,614669914672.0,65335254196.0,6.68,346240916103.0,18.87,2.54
003800,2023,1,716664181749.0,652717383673.0,57030296238.0,4.55,306414500496.0,18.61,2.0
003830,2015,0,516448517653.0,413712098133.0,-12843858986.0,,135360923722.0,-9.49,
003830,2016,0,483677416755.0,400355660257.0,-1985513900.0,-6.35,104629273873.0,-1.9,
003830,2017,1,558937149019.0,468841852241.0,5748612213.0,15.56,110839357991.0,5.19,5.37
003830,2018,1,583452286186.0,498465909963.0,2218822298.0,4.39,107660511859.0,2.06,7.34
003830,2019,1,609361575519.0,533405665283.0,4878136333.0,4.44,114236033693.0,4.27,6.34
003830,2020,1,722306185177.0,607207061914.0,2998627909.0,18.53,86893259068.0,3.45,5.98
003830,2021,1,907819641961.0,742048776315.0,3156867052.0,25.68,117346874657.0,2.69,2.77
003830,2022,1,836764531649.0,713984666695.0,6382961691.0,-7.83,150864212264.0,4.23,1.24
003830,2023,1,860872753953.0,717116739206.0,2392490401.0,2.88,134407371795.0,1.78,0.97
003850,2015,1,330928386395.0,195940218897.0,27551820607.0,,401350239837.0,6.86,
003850,2016,1,397900572885.0,195348849193.0,22014106884.0,20.24,409140006900.0,5.38,
003850,2017,1,402516282572.0,249653982161.0,1020086695.0,1.16,422721051680.0,0.24,1.05
003850,2018,1,450017572611.0,256102642050.0,24955681762.0,11.8,460401670473.0,5.42,3.47
003850,2019,1,507628914110.0,282953676011.0,39063788696.0,12.8,524268670098.0,7.45,2.91
003850,2020,1,647993966270.0,340287559851.0,39986310801.0,27.65,561866592451.0,7.12,2.85
003850,2021,1,828641139449.0,474314060757.0,41448228314.0,27.88,627279390053.0,6.61,2.89
003850,2022,1,892385915179.0,516416553868.0,56602877310.0,7.69,760475844693.0,7.44,2.97
003850,2023,1,915511541054.0,549252590413.0,68267020613.0,2.59,859625585767.0,7.94,0.85
003920,2015,1,994148526992.0,849148222597.0,20131393301.0,,1215045619894.0,1.66,
003920,2016,1,1041501793769.0,889290582384.0,41828376258.0,4.76,1239168204456.0,3.38,
003920,2017,1,1035687033786.0,894973257817.0,5080258353.0,-0.56,1166971936384.0,0.44,1.22
003920,2018,1,1052659643579.0,888822844174.0,8587406900.0,1.64,1079745260118.0,0.8,1.48
003920,2019,1,1056364684667.0,912238537237.0,417350470.0,0.35,1030826756797.0,0.04,1.31
003920,2020,1,998290784162.0,860697390997.0,-77144710503.0,-5.5,948926410855.0,-8.13,1.33
003920,2021,1,937403118931.0,812960709791.0,-77853692930.0,-6.1,956084029872.0,-8.14,4.36
003920,2022,1,902259070497.0,737951261299.0,-86806775040.0,-3.75,964660006375.0,-9.0,4.7
003920,2023,1,790678468255.0,678230958285.0,-72354443617.0,-12.37,996763358982.0,-7.26,4.86
003960,2015,0,657031492770.0,249256139376.0,17803205170.0,,715055912980.0,2.49,
003960,2016,1,671743821870.0,259157183877.0,36443873617.0,2.24,953549612534.0,3.82,
003960,2017,1,680094195508.0,301763238302.0,55366010619.0,1.24,987439473860.0,5.61,0.94
003960,2018,1,720876009638.0,316306780694.0,36257334539.0,6.0,937110912753.0,3.87,1.57
003960,2019,1,1070930246805.0,423887875195.0,49566681783.0,48.56,1329705655249.0,3.73,1.28
003960,2020,1,1124142189722.0,451626564106.0,49420063503.0,4.97,1718104062168.0,2.88,1.11
003960,2021,1,1139785734195.0,519013028985.0,102255264027.0,1.39,1813694742925.0,5.64,1.0
003960,2022,1,1168252667285.0,603832489151.0,97652234741.0,2.5,2018752698679.0,4.84,1.23
003960,2023,1,1262971666006.0,710879106964.0,128637166378.0,8.11,2063074655686.0,6.24,1.07
004000,2015,1,1684225304215.0,1163580103544.0,2554181999.0,,1161863356527.0,0.22,
004000,2016,1,1530938498202.0,1111664149965.0,29749660277.0,-9.1,1110703817498.0,2.68,
004000,2017,1,1641304450984.0,1192706043105.0,111125437787.0,7.21,1159511373950.0,9.58,1.74
004000,2018,1,1700030432754.0,1377898005215.0,210714114670.0,3.58,1371695610536.0,15.36,4.85
004000,2019,1,1792685481726.0,1493112848324.0,189666421057.0,5.45,1311271455369.0,14.46,6.86
004000,2020,1,1874589381747.0,1649700326147.0,139232923700.0,4.57,1263635638072.0,11.02,6.82
004000,2021,1,2723453687435.0,2198629894285.0,244513587616.0,45.28,1780293056795.0,13.73,5.04
004000,2022,1,2709845870581.0,2294218530309.0,404310707357.0,-0.5,2463759308094.0,16.41,2.43
004000,2023,1,2682930419573.0,2383205649083.0,154778355081.0,-0.99,1768621115725.0,8.75,2.04
004020,2015,1,31936433537461.0,15519998602128.0,1464141742728.0,,16132512865309.0,9.08,
004020,2016,1,32389271862348.0,16363639021153.0,1445002081554.0,1.42,16691511903578.0,8.66,
004020,2017,1,33373824864352.0,17035523008008.0,1367550419719.0,3.04,19165963848372.0,7.14,0.3
004020,2018,1,33304917422605.0,17023133975192.0,1026089374644.0,-0.21,20780381550301.0,4.94,1.02
004020,2019,1,34366332508379.0,17233740124645.0,331297506282.0,3.19,20512590431956.0,1.62,1.87
004020,2020,1,34845040108141.0,16693031341559.0,73032437891.0,1.39,18023398349630.0,0.41,3.07
004020,2021,1,37042298365641.0,18260404159820.0,2447503013134.0,6.31,22849920977857.0,10.71,3.52
004020,2022,1,36800955829773.0,19128542977421.0,1616457125289.0,-0.65,27340601237802.0,5.91,4.17
004020,2023,0,35218841930044.0,19496000328022.0,798325068073.0,-4.3,25914760456167.0,3.08,4.05
004080,2015,2,136987094215.0,84846845234.0,6516858792.0,,125395067429.0,5.2,
004080,2016,2,131526453174.0,84682691806.0,4229081360.0,-3.99,124367361413.0,3.4,
004080,2017,2,131257803678.0,86366842361.0,4031141627.0,-0.2,121146583555.0,3.33,1.27
004080,2018,2,132689385628.0,87305088622.0,1108221762.0,1.09,121544611974.0,0.91,1.06
004080,2019,2,146698325636.0,87953944643.0,2997622137.0,10.56,123013464262.0,2.44,1.76
004080,2020,2,146176717946.0,91901978902.0,3157339788.0,-0.36,116652269281.0,2.71,1.56
004080,2021,2,138612212480.0,101417011345.0,13042805671.0,-5.17,126853440377.0,10.28,1.01
004080,2022,2,140622549545.0,106862957753.0,10458300238.0,1.45,118176546667.0,8.85,3.66
004080,2023,2,140331352601.0,113890708957.0,11356003801.0,-0.21,112442780476.0,10.1,4.22
004090,2015,1,240164601570.0,129167878572.0,18155305877.0,,388817022150.0,4.67,
004090,2016,1,262226686838.0,138978751599.0,16887428308.0,9.19,402717350712.0,4.19,
004090,2017,1,284829420724.0,146748696029.0,14199104428.0,8.62,424489452217.0,3.34,0.34
004090,2018,1,307288011670.0,147706017413.0,8278930068.0,7.88,481298174980.0,1.72,0.67
004090,2019,1,292834924073.0,138714160138.0,6141381489.0,-4.7,485386596735.0,1.27,1.3
004090,2020,1,316488296609.0,144016463469.0,17445000515.0,8.08,484013218472.0,3.6,1.5
004090,2021,1,342126722607.0,153928586942.0,15555452409.0,8.1,628912392131.0,2.47,1.26
004090,2022,1,347065524190.0,163736985429.0,17997729590.0,1.44,747935988449.0,2.41,1.0
004090,2023,1,353982211636.0,177374809664.0,15186111924.0,1.99,679233435585.0,2.24,0.88
004100,2015,1,370136181737.0,100651754239.0,13108718958.0,,482361925090.0,2.72,
004100,2016,1,373071344784.0,107840523977.0,15636654131.0,0.79,477027216512.0,3.28,
004100,2017,1,377069520498.0,103821909988.0,9977998950.0,1.07,469169632854.0,2.13,0.4
004100,2018,1,396326285098.0,97815510465.0,7168004376.0,5.11,449188918901.0,1.6,0.58
004100,2019,1,393674464925.0,71628321657.0,-17625043270.0,-0.67,470863287536.0,-3.74,0.73
004100,2020,1,442253641495.0,99422753205.0,-3372777178.0,12.34,404432837931.0,-0.83,2.83
004100,2021,1,447683663342.0,92373527769.0,-750631406.0,1.23,463045898125.0,-0.16,2.8
004100,2022,1,490987940831.0,112058795117.0,15873939497.0,9.67,569502769038.0,2.79,2.32
004100,2023,1,499119799811.0,108625698683.0,22162989453.0,1.66,617171604795.0,3.59,2.5
004140,2015,1,633221222906.0,99257221597.0,24592773723.0,,629844688510.0,3.9,
004140,2016,1,588528836940.0,149080461662.0,41820168416.0,-7.06,575084778486.0,7.27,
004140,2017,1,542475618211.0,126663426220.0,15150361555.0,-7.83,506138371552.0,2.99,2.38
004140,2018,1,554091662356.0,130187333259.0,14161500379.0,2.14,526437268917.0,2.69,2.25
004140,2019,0,628416350561.0,115641392363.0,20944994874.0,13.41,633047831639.0,3.31,2.1
004140,2020,0,526822000781.0,116770065774.0,24590388329.0,-16.17,592054485146.0,4.15,1.86
004140,2021,0,531255658011.0,131456558237.0,27775163917.0,0.84,595947334152.0,4.66,1.86
004140,2022,0,567964926094.0,130280219393.0,27567777416.0,6.91,758533281842.0,3.63,0.82
004140,2023,1,599319321340.0,144098260857.0,35189702668.0,5.52,767794640132.0,4.58,0.76
004150,2015,0,1974138514000.0,568585095000.0,59534457000.0,,920610294000.0,6.47,
004150,2016,0,2006748728000.0,621127350000.0,62345692000.0,1.65,794637175000.0,7.85,
004150,2017,1,1629373679000.0,523099460000.0,-350190000.0,-18.81,883680613000.0,-0.04,0.98
004150,2018,0,1347350249000.0,431960813000.0,38116339000.0,-17.31,698723654000.0,5.46,4.21
004150,2019,0,666384880000.0,456130400000.0,11799997000.0,-50.54,541615975000.0,2.18,3.46
004150,2020,1,627140216000.0,526473830000.0,12456630000.0,-5.89,359481882000.0,3.47,3.24
004150,2021,1,653696785000.0,549264298000.0,18378267000.0,4.23,413644137000.0,4.44,3.03
004150,2022,1,723295784000.0,597332919000.0,19097970000.0,10.65,467211080000.0,4.09,2.13
004150,2023,0,720105338000.0,594227604000.0,3998570000.0,-0.44,443135225000.0,0.9,1.21
004170,2015,1,7918168375576.0,4060893110426.0,262134021712.0,,2563985167558.0,10.22,
004170,2016,1,9954538691643.0,4692940756235.0,251398879006.0,25.72,2947485624099.0,8.53,
004170,2017,1,10151705101969.0,4919526791397.0,345695650612.0,1.98,3871416070963.0,8.93,1.2
004170,2018,1,11101280507037.0,5002167671297.0,397350381386.0,9.35,5185683014096.0,7.66,0.88
004170,2019,1,13018488597582.0,5515130283816.0,467798272893.0,17.27,6394223581591.0,7.32,1.06
004170,2020,1,12769110974270.0,5057254722041.0,88483188736.0,-1.92,4769279391849.0,1.86,1.14
004170,2021,1,13644510517083.0,5762451178886.0,517400647833.0,6.86,6316435934254.0,8.19,2.87
004170,2022,1,14348412322688.0,6251779372631.0,645448993543.0,5.16,7812755198909.0,8.26,2.82
004170,2023,1,14751983355128.0,6339988828490.0,639780613579.0,2.81,6357088542148.0,10.06,2.71
004250,2015,1,343957221830.0,208784130114.0,22205736797.0,,376543631888.0,5.9,
004250,2016,1,399309178223.0,246321033189.0,15649392494.0,16.09,377902986892.0,4.14,
004250,2017,1,380369493743.0,250556863134.0,16688925763.0,-4.74,386317373119.0,4.32,1.24
004250,2018,1,392840423777.0,261010019255.0,14918734421.0,3.28,414890304339.0,3.6,0.97
004250,2019,1,403765363181.0,284202841174.0,19842885169.0,2.78,454467518931.0,4.37,0.99
004250,2020,1,410578593060.0,295383387539.0,20692502742.0,1.69,431333367387.0,4.8,0.86
004250,2021,1,499980382786.0,323206045337.0,28271810810.0,21.77,486902150978.0,5.81,0.43
004250,2022,1,527275693474.0,344414423651.0,23483130052.0,5.46,544581475701.0,4.31,0.81
004250,2023,1,537632854213.0,364886720478.0,29561374107.0,1.96,508721241750.0,5.81,0.81
004270,2015,1,201740626555.0,70994436829.0,2786302899.0,,75864782715.0,3.67,
004270,2016,1,204535205578.0,73385505851.0,4559141935.0,1.39,83724292384.0,5.45,
